"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073"
"7000000US45001000010","Due West Voting District, Abbeville County, South Carolina","2132","28","2104","2081","1647","423","2","7","0","2","23","20","4","9","2","0","1","2","1","0","0","1","0","0","0","0","0","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45001000011","Hall's Store Voting District, Abbeville County, South Carolina","889","10","879","873","690","180","2","1","0","0","6","6","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45001000012","Keowee Voting District, Abbeville County, South Carolina","1504","0","1504","1492","1267","217","4","4","0","0","12","12","5","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45001000013","Lowndesville Voting District, Abbeville County, South Carolina","1208","4","1204","1197","1074","112","6","4","0","1","7","6","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45001000014","Lebanon Voting District, Abbeville County, South Carolina","805","2","803","801","634","164","1","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000001","Aiken #1 Voting District, Aiken County, South Carolina","1259","12","1247","1245","1188","47","5","5","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000002","Aiken #2 Voting District, Aiken County, South Carolina","1451","25","1426","1410","468","934","3","4","0","1","16","14","2","7","0","0","0","2","2","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000003","Aiken #3 Voting District, Aiken County, South Carolina","2011","51","1960","1948","552","1378","7","5","5","1","12","12","3","5","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000004","Aiken #4 Voting District, Aiken County, South Carolina","859","27","832","819","148","666","2","2","0","1","13","10","4","3","0","0","0","3","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000005","Aiken #5 Voting District, Aiken County, South Carolina","1354","40","1314","1305","737","555","3","9","0","1","9","9","2","1","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000006","Aiken #6 Voting District, Aiken County, South Carolina","1289","17","1272","1259","1212","36","4","7","0","0","13","13","1","7","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000007","Bath Voting District, Aiken County, South Carolina","1284","106","1178","1160","817","328","5","10","0","0","18","18","3","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000008","Beech Island Voting District, Aiken County, South Carolina","1967","94","1873","1850","916","920","5","8","0","1","23","23","5","9","6","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000009","Belvedere #9 Voting District, Aiken County, South Carolina","2021","70","1951","1918","1132","761","10","15","0","0","33","32","9","7","6","0","0","5","2","1","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000010","Carolina Heights Voting District, Aiken County, South Carolina","1618","274","1344","1325","571","731","4","13","0","6","19","19","2","4","4","2","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000011","China Springs Voting District, Aiken County, South Carolina","2058","50","2008","1992","706","1269","14","3","0","0","16","15","5","3","0","0","1","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000012","Clearwater Voting District, Aiken County, South Carolina","1044","129","915","881","573","295","9","3","1","0","34","27","11","11","3","0","0","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000013","College Acres Voting District, Aiken County, South Carolina","1920","98","1822","1803","1560","184","11","42","0","6","19","18","4","11","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000014","Eureka Voting District, Aiken County, South Carolina","1846","121","1725","1702","1339","337","18","2","0","6","23","23","2","14","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000015","Gloverville Voting District, Aiken County, South Carolina","1429","35","1394","1378","1215","151","6","5","0","1","16","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000016","Graniteville Voting District, Aiken County, South Carolina","1474","84","1390","1375","899","467","4","2","2","1","15","13","3","6","1","0","0","3","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000017","Jackson Voting District, Aiken County, South Carolina","1925","39","1886","1866","1559","286","9","12","0","0","20","15","1","11","1","0","0","2","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US45003000018","Langley Voting District, Aiken County, South Carolina","2000","75","1925","1893","1645","229","14","5","0","0","32","30","2","15","8","3","0","1","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000019","Lynwood Voting District, Aiken County, South Carolina","1240","89","1151","1133","970","147","10","5","1","0","18","17","2","14","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000020","Millbrook Voting District, Aiken County, South Carolina","2014","55","1959","1936","1613","280","3","35","0","5","23","21","2","6","9","0","0","2","1","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000021","Monetta Voting District, Aiken County, South Carolina","1505","138","1367","1358","834","518","3","0","1","2","9","9","1","2","2","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000022","Montmorenci Voting District, Aiken County, South Carolina","2710","241","2469","2443","1943","448","9","40","3","0","26","25","4","15","3","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000023","New Ellenton Voting District, Aiken County, South Carolina","1641","45","1596","1568","980","580","2","4","0","2","28","28","3","15","5","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000024","New Holland Voting District, Aiken County, South Carolina","991","41","950","943","832","109","0","2","0","0","7","7","2","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000025","North Augusta #25 Voting District, Aiken County, South Carolina","1890","170","1720","1691","1216","443","4","26","0","2","29","27","7","5","7","0","3","0","1","0","0","0","0","0","0","4","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000026","North Augusta #26 Voting District, Aiken County, South Carolina","2058","35","2023","2005","1570","412","3","20","0","0","18","18","5","6","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000027","North Augusta #27 Voting District, Aiken County, South Carolina","1566","15","1551","1538","1441","68","4","22","0","3","13","13","4","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000028","North Augusta #28 Voting District, Aiken County, South Carolina","1121","25","1096","1086","1030","43","4","8","1","0","10","10","2","5","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000029","North Augusta #29 Voting District, Aiken County, South Carolina","1374","35","1339","1316","1002","293","3","12","1","5","23","22","1","12","4","1","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000030","Oak Grove Voting District, Aiken County, South Carolina","1238","42","1196","1192","1081","106","3","0","2","0","4","4","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000031","Perry Voting District, Aiken County, South Carolina","975","9","966","953","718","227","6","2","0","0","13","13","0","9","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000032","Salley Voting District, Aiken County, South Carolina","748","7","741","730","341","383","3","0","0","3","11","10","1","8","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000033","Shaws Fork Voting District, Aiken County, South Carolina","710","25","685","684","559","124","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000034","Shiloh Voting District, Aiken County, South Carolina","2023","85","1938","1922","1523","367","15","15","0","2","16","14","1","9","2","0","0","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000035","Six Points #35 Voting District, Aiken County, South Carolina","2702","77","2625","2585","1805","756","7","11","4","2","40","37","12","7","6","1","1","5","2","0","0","0","0","0","0","3","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000036","Tabernacle Voting District, Aiken County, South Carolina","820","16","804","798","466","329","2","1","0","0","6","5","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000037","Talatha Voting District, Aiken County, South Carolina","1708","34","1674","1653","1133","510","5","5","0","0","21","20","3","6","0","2","0","1","0","0","8","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US45003000038","Vaucluse Voting District, Aiken County, South Carolina","1342","62","1280","1269","966","259","4","40","0","0","11","8","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
